Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Gains Losses Not Affecting Retained Earnings,Other Equity Adjustments,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Preferred Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Employee Benefits,Non Current Pension And Other Postretirement Benefit Plans,Long Term Debt And Capital Lease Obligation,Long Term Debt,Current Liabilities,Current Deferred Liabilities,Current Deferred Revenue,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Payables And Accrued Expenses,Current Accrued Expenses,Payables,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Investments And Advances,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Inventory,Finished Goods,Raw Materials,Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Cash And Cash Equivalents,Symbol,Capital Lease Obligations,Minority Interest,Derivative Product Liabilities,Tradeand Other Payables Non Current,Non Current Deferred Liabilities,Non Current Deferred Revenue,Long Term Capital Lease Obligation,Long Term Provisions,Other Current Liabilities,Other Current Borrowings,Total Tax Payable,Defined Pension Benefit,Non Current Prepaid Assets,Non Current Deferred Assets,Non Current Deferred Taxes Assets,Non Current Accounts Receivable,Financial Assets,Construction In Progress,Other Properties,Hedging Assets Current,Other Inventories,Work In Process,Other Receivables,Treasury Shares Number,Current Capital Lease Obligation,Other Short Term Investments,Cash Financial,Treasury Stock,Non Current Deferred Taxes Liabilities,Receivables Adjustments Allowances,Commercial Paper,Investmentin Financial Assets,Available For Sale Securities,Leases,Cash Equivalents,Dividends Payable,Other Payable,Income Tax Payable,Other Investments,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Preferred Shares Number,Preferred Stock Equity,Long Term Equity Investment,Investments In Other Ventures Under Equity Method,Prepaid Assets,Liabilities Heldfor Sale Non Current,Investmentsin Joint Venturesat Cost,Assets Held For Sale Current,Taxes Receivable,Other Equity Interest,Current Provisions,Interest Payable,Non Current Note Receivables,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investmentsin Associatesat Cost,Preferred Securities Outside Stock Equity,Line Of Credit,Current Notes Payable,Notes Receivable,Loans Receivable,Foreign Currency Translation Adjustments,Minimum Pension Liabilities,Unrealized Gain Loss,Held To Maturity Securities,Investment Properties,Duefrom Related Parties Current,Current Deferred Assets,Dueto Related Parties Current,Inventories Adjustments Allowances,Non Current Accrued Expenses,Accrued Interest Receivable,Trading Securities,Investmentsin Subsidiariesat Cost,Total Partnership Capital,Limited Partnership Capital,Dueto Related Parties Non Current,Duefrom Related Parties Non Current,Fixed Assets Revaluation Reserve,Current Deferred Taxes Liabilities,Current Deferred Taxes Assets,General Partnership Capital
216300000.0,216300000.0,509000000.0,4029000000.0,1296000000.0,3957000000.0,-145000000.0,1296000000.0,2812000000.0,3942000000.0,2812000000.0,2812000000.0,308000000.0,308000000.0,2482000000.0,0.0,22000000.0,22000000.0,0.0,14070000000.0,4060000000.0,660000000.0,,,3400000000.0,1130000000.0,10010000000.0,1179000000.0,1179000000.0,629000000.0,15000000.0,309000000.0,7893000000.0,760000000.0,7133000000.0,7133000000.0,16882000000.0,7017000000.0,361000000.0,,1516000000.0,133000000.0,1383000000.0,5140000000.0,,5140000000.0,,,,,9865000000.0,766000000.0,,7562000000.0,7562000000.0,,901000000.0,901000000.0,636000000.0,636000000.0,BBY,2884000000.0,,,,,,2270000000.0,,,15000000.0,,,,,,,,,5140000000.0,,,,,,614000000.0,,,,,,,,,,,,,,,-19000000.0,920000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217900000.0,217900000.0,67000000.0,4029000000.0,1304000000.0,3995000000.0,-129000000.0,1304000000.0,2835000000.0,3980000000.0,2835000000.0,2835000000.0,322000000.0,322000000.0,2491000000.0,0.0,22000000.0,22000000.0,0.0,12483000000.0,4050000000.0,651000000.0,,,3399000000.0,1145000000.0,8433000000.0,1246000000.0,1246000000.0,630000000.0,15000000.0,377000000.0,6180000000.0,709000000.0,5471000000.0,5471000000.0,15318000000.0,7014000000.0,365000000.0,,1531000000.0,148000000.0,1383000000.0,5118000000.0,,5118000000.0,,,,,8304000000.0,704000000.0,,5651000000.0,5651000000.0,,856000000.0,856000000.0,1093000000.0,1093000000.0,BBY,2869000000.0,,,,,,2254000000.0,,,15000000.0,,,,,,,,,5118000000.0,,,,,,615000000.0,,,,,,,,,,,,,,,-18000000.0,874000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218500000.0,218500000.0,140000000.0,3923000000.0,1241000000.0,3963000000.0,-146000000.0,1241000000.0,2793000000.0,3948000000.0,2793000000.0,2793000000.0,317000000.0,317000000.0,2454000000.0,0.0,22000000.0,22000000.0,0.0,11895000000.0,3987000000.0,704000000.0,,,3283000000.0,1155000000.0,7908000000.0,1271000000.0,1271000000.0,640000000.0,15000000.0,364000000.0,5633000000.0,759000000.0,4874000000.0,4874000000.0,14688000000.0,6926000000.0,359000000.0,,1552000000.0,169000000.0,1383000000.0,5015000000.0,,5015000000.0,,,,,7762000000.0,653000000.0,,5219000000.0,5219000000.0,,860000000.0,860000000.0,1030000000.0,1030000000.0,BBY,2753000000.0,,,,,,2128000000.0,,,15000000.0,,,,,,,,,5015000000.0,,,,,,625000000.0,,,,,,,,,,,,,,,-18000000.0,878000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912275388.0,912275388.0,36709000000.0,37669000000.0,-11332000000.0,54104000000.0,-5106000000.0,-7718000000.0,16435000000.0,51332000000.0,20372000000.0,20049000000.0,46000000.0,46000000.0,-5711000000.0,1241000000.0,24473000000.0,20859000000.0,3614000000.0,52195000000.0,39189000000.0,1421000000.0,1227000000.0,1227000000.0,31283000000.0,31283000000.0,13006000000.0,817000000.0,817000000.0,6386000000.0,6386000000.0,,5788000000.0,335000000.0,5453000000.0,4345000000.0,72567000000.0,64667000000.0,1799000000.0,322000000.0,27767000000.0,16770000000.0,10997000000.0,30357000000.0,,,,,,,7900000000.0,274000000.0,,458000000.0,,,4364000000.0,3929000000.0,1660000000.0,960000000.0,BCE,,323000000.0,,,5258000000.0,277000000.0,,,15000000.0,,170000000.0,3285000000.0,,865000000.0,121000000.0,272000000.0,,,,,,,435000000.0,,,700000000.0,789000000.0,,4981000000.0,,,,,,171000000.0,938000000.0,,,,,,,3614000000.0,322000000.0,,385000000.0,,,55000000.0,,,,335000000.0,,,,,,,,,,,,,,,704000000.0,,,,,,,,,,,,,,
912274545.0,912274545.0,34134000000.0,35980000000.0,-10989000000.0,51468000000.0,-4209000000.0,-7322000000.0,16562000000.0,51364000000.0,20557000000.0,20229000000.0,-42000000.0,-42000000.0,-5513000000.0,1258000000.0,24526000000.0,20859000000.0,3667000000.0,51383000000.0,39276000000.0,555000000.0,1547000000.0,1278000000.0,31135000000.0,31135000000.0,12107000000.0,811000000.0,811000000.0,4845000000.0,3771000000.0,,5560000000.0,332000000.0,5228000000.0,3308000000.0,71940000000.0,64042000000.0,279000000.0,910000000.0,27551000000.0,16609000000.0,10942000000.0,30352000000.0,-56484000000.0,86836000000.0,,,,9805000000.0,7898000000.0,264000000.0,,465000000.0,465000000.0,,4474000000.0,3841000000.0,1772000000.0,772000000.0,BCE,1074000000.0,328000000.0,607000000.0,,5146000000.0,277000000.0,,286000000.0,826000000.0,3761000000.0,411000000.0,2935000000.0,,875000000.0,96000000.0,1024000000.0,116000000.0,2355000000.0,74676000000.0,,,,754000000.0,,1074000000.0,1000000000.0,547000000.0,,4869000000.0,-145000000.0,,587000000.0,587000000.0,,225000000.0,910000000.0,599000000.0,,,-118000000.0,3959000000.0,146950567.0,3667000000.0,323000000.0,,230000000.0,,,60000000.0,24000000.0,,65000000.0,332000000.0,,,,,,10000000.0,,,,,,,,,633000000.0,,,,,,,,,,,,,,
912274264.0,912274264.0,34084000000.0,34703000000.0,-10286000000.0,51931000000.0,-5033000000.0,-6544000000.0,17228000000.0,50502000000.0,21307000000.0,20970000000.0,-145000000.0,-145000000.0,-4716000000.0,1230000000.0,24601000000.0,20859000000.0,3742000000.0,49065000000.0,37295000000.0,1313000000.0,1225000000.0,1225000000.0,29532000000.0,29532000000.0,11770000000.0,798000000.0,798000000.0,5171000000.0,5171000000.0,,5801000000.0,258000000.0,5543000000.0,4354000000.0,70372000000.0,63635000000.0,1241000000.0,326000000.0,27514000000.0,16491000000.0,11023000000.0,30158000000.0,,,,,,,6737000000.0,312000000.0,,636000000.0,,,4242000000.0,3838000000.0,619000000.0,619000000.0,BCE,,337000000.0,,,5225000000.0,271000000.0,,,,,279000000.0,3299000000.0,,846000000.0,114000000.0,251000000.0,,,,,,,404000000.0,,,,569000000.0,,4954000000.0,,,,,,50000000.0,910000000.0,,,,,,,3742000000.0,326000000.0,,338000000.0,,,,,,,258000000.0,,,,,,,,,,,,,,,590000000.0,,,,,,,,,,,,,,
912289567.0,912289567.0,33453000000.0,34353000000.0,-10077000000.0,51693000000.0,-5625000000.0,-6296000000.0,17340000000.0,49435000000.0,21449000000.0,21121000000.0,-105000000.0,-105000000.0,-4618000000.0,1204000000.0,24640000000.0,20859000000.0,3781000000.0,48600000000.0,36009000000.0,1201000000.0,1339000000.0,1339000000.0,28314000000.0,28314000000.0,12591000000.0,793000000.0,793000000.0,6039000000.0,6039000000.0,,5759000000.0,305000000.0,5454000000.0,4347000000.0,70049000000.0,63083000000.0,1194000000.0,322000000.0,27417000000.0,16395000000.0,11022000000.0,29909000000.0,,,,,,,6966000000.0,282000000.0,,656000000.0,,,4174000000.0,3771000000.0,900000000.0,900000000.0,BCE,,328000000.0,,,5155000000.0,257000000.0,,,,,207000000.0,3207000000.0,,791000000.0,108000000.0,243000000.0,,,,,,,403000000.0,,,,450000000.0,,4898000000.0,,,,,,450000000.0,900000000.0,,,,,,,3781000000.0,322000000.0,,395000000.0,,,,,,,305000000.0,,,,,,,,,,,,,,,559000000.0,,,,,,,,,,,,,,
912200000.0,912200000.0,33062000000.0,33803000000.0,-9061000000.0,51910000000.0,-5492000000.0,-5234000000.0,18107000000.0,49390000000.0,22267000000.0,21934000000.0,3000000.0,3000000.0,-3926000000.0,1179000000.0,24678000000.0,20851000000.0,3827000000.0,47708000000.0,35049000000.0,1032000000.0,1348000000.0,1348000000.0,27456000000.0,27456000000.0,12659000000.0,851000000.0,851000000.0,6347000000.0,6347000000.0,,5352000000.0,208000000.0,5144000000.0,4080000000.0,69975000000.0,62808000000.0,1341000000.0,664000000.0,27168000000.0,16338000000.0,10830000000.0,29233000000.0,,,,,,,7167000000.0,330000000.0,,673000000.0,,,4247000000.0,3828000000.0,741000000.0,741000000.0,BCE,,333000000.0,,,5213000000.0,244000000.0,,,109000000.0,,164000000.0,3407000000.0,,735000000.0,102000000.0,260000000.0,,,,,,,419000000.0,,,,651000000.0,,4969000000.0,,,,,,90000000.0,900000000.0,,,,,,,3827000000.0,664000000.0,,378000000.0,,,260000000.0,,,,208000000.0,,,,,,,,,,,,,,,538000000.0,,,,,,,,,,,,,,
289006461.0,370594401.0,15663000000.0,18011000000.0,-9178000000.0,43659000000.0,3013000000.0,-9178000000.0,25648000000.0,41643000000.0,25648000000.0,25648000000.0,-1535000000.0,-1535000000.0,15802000000.0,19795000000.0,371000000.0,371000000.0,,28509000000.0,21182000000.0,4297000000.0,890000000.0,,15995000000.0,15995000000.0,7327000000.0,,,2016000000.0,2016000000.0,,5311000000.0,,,,54157000000.0,43816000000.0,2399000000.0,,34826000000.0,10260000000.0,24566000000.0,6591000000.0,-7334000000.0,13925000000.0,,,,,10340000000.0,1331000000.0,46000000.0,3229000000.0,2076000000.0,777000000.0,2559000000.0,2559000000.0,3175000000.0,2348000000.0,BDX,,,,,,,,,,,,,,,,,,,,,,376000000.0,,81587940.0,,827000000.0,,8811000000.0,,,,,,,,,,,,,,,,,,,,,,,26000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288902232.0,370594401.0,14930000000.0,16110000000.0,-9878000000.0,41443000000.0,616000000.0,-9878000000.0,25333000000.0,39427000000.0,25333000000.0,25333000000.0,-1515000000.0,-1515000000.0,15540000000.0,19741000000.0,371000000.0,371000000.0,,26941000000.0,19401000000.0,4413000000.0,894000000.0,,14094000000.0,14094000000.0,7540000000.0,,,2016000000.0,2016000000.0,,5524000000.0,,,,52274000000.0,44117000000.0,2259000000.0,,35211000000.0,10614000000.0,24597000000.0,6647000000.0,-7253000000.0,13900000000.0,,,,,8156000000.0,1349000000.0,54000000.0,3304000000.0,2160000000.0,776000000.0,2267000000.0,2267000000.0,1182000000.0,1180000000.0,BDX,,,,,,,,,,,,,,,,,,,,,,368000000.0,,81692169.0,,2000000.0,,8828000000.0,,,,,,,,,,,,,,,,,,,,,,,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290391793.0,370594401.0,14463000000.0,15879000000.0,-9672000000.0,41676000000.0,2035000000.0,-9672000000.0,25797000000.0,40535000000.0,25797000000.0,25797000000.0,-1548000000.0,-1548000000.0,15535000000.0,19720000000.0,371000000.0,371000000.0,0.0,26983000000.0,20342000000.0,4581000000.0,1023000000.0,,14738000000.0,14738000000.0,6641000000.0,,,1141000000.0,1141000000.0,,5499000000.0,3719000000.0,1780000000.0,1641000000.0,52780000000.0,44104000000.0,2078000000.0,,35469000000.0,10947000000.0,24522000000.0,6557000000.0,-7021000000.0,13578000000.0,9609000000.0,3537000000.0,131000000.0,0.0,8676000000.0,1380000000.0,65000000.0,3273000000.0,2178000000.0,714000000.0,2534000000.0,2534000000.0,1424000000.0,1416000000.0,BDX,,,,,,,,,1000000.0,1141000000.0,139000000.0,,,,,,,,,,,381000000.0,,80202608.0,,8000000.0,,8305000000.0,,,0.0,,,301000000.0,,,,139000000.0,,,,,,,,,,,,,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290108574.0,370594401.0,15859000000.0,16782000000.0,-9959000000.0,42720000000.0,1710000000.0,-9959000000.0,25938000000.0,40864000000.0,25938000000.0,25938000000.0,-1507000000.0,-1507000000.0,15691000000.0,19681000000.0,371000000.0,371000000.0,0.0,27079000000.0,20201000000.0,4371000000.0,904000000.0,,14926000000.0,14926000000.0,6878000000.0,,,1856000000.0,1856000000.0,,5021000000.0,,,,53017000000.0,44430000000.0,2059000000.0,,35897000000.0,11313000000.0,24584000000.0,6474000000.0,-7002000000.0,13476000000.0,,,,,8588000000.0,1283000000.0,101000000.0,3588000000.0,2416000000.0,766000000.0,2414000000.0,2414000000.0,931000000.0,923000000.0,BDX,,,,,4373000000.0,,,,1000000.0,,,,,,,,,,,,,406000000.0,,80485827.0,,8000000.0,,8321000000.0,4373000000.0,,,,,,,,,,,,,,,,,,,,271000000.0,,23000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284014905.0,364639905.0,16243000000.0,18224000000.0,-10768000000.0,43913000000.0,2283000000.0,-10766000000.0,25689000000.0,41701000000.0,25691000000.0,25691000000.0,-1575000000.0,-1575000000.0,15563000000.0,19639000000.0,367000000.0,365000000.0,2000000.0,28703000000.0,21399000000.0,4469000000.0,920000000.0,,16010000000.0,16010000000.0,7304000000.0,,,2214000000.0,2214000000.0,,5090000000.0,,,,54394000000.0,44807000000.0,1994000000.0,,36457000000.0,11677000000.0,24780000000.0,6356000000.0,-6848000000.0,13204000000.0,,,,,9587000000.0,1443000000.0,87000000.0,3657000000.0,2441000000.0,788000000.0,2413000000.0,2413000000.0,1987000000.0,1981000000.0,BDX,,,,,4471000000.0,,,,,,,,,,,,,,,,,428000000.0,,80625000.0,,6000000.0,,8327000000.0,4471000000.0,,,,,,,,,,,,,,2000000.0,,,,,,,,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526185104.0,526585104.0,8047700000.0,13155200000.0,1330900000.0,25033100000.0,3922500000.0,1330900000.0,12861100000.0,25033100000.0,14835600000.0,12861100000.0,-479200000.0,-479200000.0,12265400000.0,1022300000.0,52600000.0,52600000.0,0.0,18072100000.0,16420700000.0,1414800000.0,1412600000.0,,13155200000.0,12172000000.0,1651400000.0,,,,,,1651400000.0,,1651400000.0,1318100000.0,32907700000.0,27333800000.0,481600000.0,13526800000.0,11530200000.0,5331300000.0,6198900000.0,1795200000.0,,1795200000.0,,,,,5573900000.0,,,,,,1449600000.0,1449600000.0,4124300000.0,4124300000.0,BEN,983200000.0,1974500000.0,,,438100000.0,,983200000.0,,,,333300000.0,,,,,,,,1795200000.0,,,,,400000.0,,,,,438100000.0,,,,,,,,,333300000.0,12257500000.0,,,,,1269300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494734214.0,494734214.0,7006900000.0,11751900000.0,1165300000.0,22888100000.0,3728100000.0,1165300000.0,12001600000.0,22888100000.0,13716100000.0,12001600000.0,-450300000.0,-450300000.0,12402400000.0,,49500000.0,49500000.0,0.0,16149700000.0,14528600000.0,1219700000.0,1163900000.0,,11751900000.0,10886500000.0,1621100000.0,,,,,,1621100000.0,,1621100000.0,1001100000.0,29865800000.0,24516600000.0,399200000.0,11680400000.0,10836300000.0,4823400000.0,6012900000.0,1600700000.0,,1600700000.0,,,,,5349200000.0,,,,,,1469600000.0,1469600000.0,3879600000.0,3879600000.0,BEN,865400000.0,1714500000.0,,,393100000.0,,865400000.0,,,,620000000.0,,,,,,,,1600700000.0,,,,,9423967.0,,,,,393100000.0,,,,,,,,,620000000.0,10474300000.0,,,,,1206100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495937891.0,502961858.0,6882200000.0,11752400000.0,1010900000.0,23201500000.0,4357600000.0,1010900000.0,11916900000.0,23201500000.0,13573900000.0,11916900000.0,-509300000.0,-509300000.0,12376600000.0,,49600000.0,49600000.0,0.0,16547300000.0,15154100000.0,1286200000.0,1665100000.0,,11752400000.0,11284600000.0,1393200000.0,,,,,,1393200000.0,,1393200000.0,879700000.0,30121200000.0,24370400000.0,398800000.0,11859200000.0,10906000000.0,4902200000.0,6003800000.0,1206400000.0,-957300000.0,2163700000.0,379100000.0,932900000.0,78700000.0,0.0,5750800000.0,,,,,,1348400000.0,1348400000.0,4402400000.0,4402400000.0,BEN,467800000.0,1657000000.0,,,450400000.0,,467800000.0,,,,513500000.0,,,,,,,,773000000.0,,,,,7023967.0,,,,,450400000.0,,,50700000.0,50700000.0,,,,,513500000.0,10719300000.0,,,,,1089200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499012841.0,499012841.0,6959800000.0,11842200000.0,940900000.0,23295500000.0,4152000000.0,940900000.0,11948100000.0,23295500000.0,13589300000.0,11948100000.0,-462500000.0,-462500000.0,12360700000.0,,49900000.0,49900000.0,0.0,16645300000.0,15067800000.0,1313700000.0,1461200000.0,,11842200000.0,11347400000.0,1577500000.0,,,,,,1577500000.0,,1577500000.0,1128900000.0,30234600000.0,24505100000.0,372700000.0,11888100000.0,11007200000.0,4994900000.0,6012300000.0,1237100000.0,,1237100000.0,,,,,5729500000.0,,,,,,1341900000.0,1341900000.0,4387600000.0,4387600000.0,BEN,494800000.0,1641200000.0,,,450700000.0,,494800000.0,,,,448600000.0,,,,,,,,1237100000.0,,,,,,,,,,450700000.0,,,,,,,,,448600000.0,10721200000.0,,,,,1166900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500912066.0,500912066.0,6239100000.0,11040300000.0,754200000.0,22349500000.0,4113300000.0,754200000.0,11831800000.0,22349500000.0,13403100000.0,11831800000.0,-478400000.0,-478400000.0,12260100000.0,,50100000.0,50100000.0,0.0,15682600000.0,14216500000.0,1630300000.0,1206300000.0,,11040300000.0,10517700000.0,1466100000.0,,,,,,1466100000.0,,1466100000.0,979200000.0,29085700000.0,23506300000.0,425500000.0,10799300000.0,11077600000.0,5070400000.0,6007200000.0,1203900000.0,,1203900000.0,,,,,5579400000.0,,,,,,1300800000.0,1300800000.0,4278600000.0,4278600000.0,BEN,522600000.0,1571300000.0,,,339600000.0,,522600000.0,,,,486900000.0,,,,,,,,1203900000.0,,,,,,,,,,339600000.0,,,,,,,,,486900000.0,9610500000.0,,,,,1188800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286045787.0,286045787.0,28005000000.0,29166000000.0,2535000000.0,33603000000.0,-3127000000.0,-1944000000.0,4479000000.0,29748000000.0,29373000000.0,0.0,,,,,,,,45737000000.0,38560000000.0,4297000000.0,,,25269000000.0,25269000000.0,7177000000.0,,,3897000000.0,3855000000.0,,2395000000.0,1007000000.0,1388000000.0,442000000.0,75110000000.0,71060000000.0,1061000000.0,4297000000.0,1944000000.0,,1944000000.0,63527000000.0,,63527000000.0,,,,,4050000000.0,156000000.0,735000000.0,120000000.0,,,1402000000.0,778000000.0,1349000000.0,1119000000.0,BEP,42000000.0,24894000000.0,,0.0,7091000000.0,,,1222000000.0,848000000.0,3197000000.0,34000000.0,,,231000000.0,231000000.0,,,43000000.0,108000000.0,,,,182000000.0,,42000000.0,230000000.0,999000000.0,,7091000000.0,,658000000.0,1813000000.0,1813000000.0,,120000000.0,60000000.0,,34000000.0,,,,31000000.0,,2484000000.0,,32000000.0,,,256000000.0,131000000.0,,37000000.0,326000000.0,,,,,,,,,,,,,,248000000.0,,852000000.0,,,,,,4479000000.0,4479000000.0,681000000.0,,,,,
287164340.0,287164340.0,28812000000.0,30470000000.0,2764000000.0,34425000000.0,-3428000000.0,-1959000000.0,4723000000.0,29490000000.0,29979000000.0,0.0,,,,,,,,46149000000.0,38111000000.0,2620000000.0,66000000.0,66000000.0,25494000000.0,24767000000.0,8038000000.0,,,4976000000.0,4935000000.0,,2333000000.0,1011000000.0,1322000000.0,388000000.0,76128000000.0,71518000000.0,165000000.0,4314000000.0,1959000000.0,15000000.0,1944000000.0,64005000000.0,,64005000000.0,,,,,4610000000.0,127000000.0,739000000.0,111000000.0,,,2521000000.0,662000000.0,1089000000.0,890000000.0,BEP,768000000.0,25256000000.0,,0.0,7854000000.0,680000000.0,727000000.0,1268000000.0,687000000.0,4752000000.0,41000000.0,,,244000000.0,244000000.0,831000000.0,,4916000000.0,197000000.0,,,,187000000.0,,41000000.0,199000000.0,821000000.0,,7174000000.0,,183000000.0,1768000000.0,1768000000.0,,69000000.0,58000000.0,,41000000.0,,,,38000000.0,,2546000000.0,,23000000.0,,,0.0,168000000.0,,42000000.0,301000000.0,,,,,,,,,,,,,,1443000000.0,,835000000.0,,,,,,4723000000.0,4723000000.0,705000000.0,135000000.0,,,,
288476452.0,288476452.0,23590000000.0,24407000000.0,3364000000.0,29297000000.0,-969000000.0,-1562000000.0,4926000000.0,27596000000.0,28319000000.0,0.0,,,,,,,,37244000000.0,33166000000.0,2958000000.0,,,22670000000.0,22670000000.0,4078000000.0,,,1737000000.0,1701000000.0,,1834000000.0,755000000.0,1079000000.0,308000000.0,65563000000.0,62454000000.0,837000000.0,3437000000.0,1562000000.0,7000000.0,1555000000.0,56437000000.0,,56437000000.0,,,,,3109000000.0,161000000.0,688000000.0,41000000.0,,,1182000000.0,610000000.0,947000000.0,781000000.0,BEP,36000000.0,23393000000.0,,,6931000000.0,,,607000000.0,442000000.0,1575000000.0,32000000.0,,,181000000.0,181000000.0,,,,224000000.0,,,,147000000.0,,36000000.0,166000000.0,731000000.0,,6931000000.0,,126000000.0,1730000000.0,1730000000.0,,50000000.0,58000000.0,,32000000.0,,,,38000000.0,,1707000000.0,,90000000.0,,,0.0,153000000.0,,65000000.0,251000000.0,,,,,,,,,,,,,,212000000.0,,681000000.0,,,,,,4926000000.0,4926000000.0,,,,,,
288846874.0,288846874.0,23494000000.0,24449000000.0,3468000000.0,29494000000.0,-338000000.0,-1611000000.0,5079000000.0,28037000000.0,28512000000.0,0.0,,,,,,,,37389000000.0,33433000000.0,2974000000.0,,,22958000000.0,22958000000.0,3956000000.0,,,1491000000.0,1457000000.0,,1672000000.0,665000000.0,1007000000.0,219000000.0,65901000000.0,62283000000.0,823000000.0,3376000000.0,1611000000.0,8000000.0,1603000000.0,56262000000.0,,56262000000.0,,,,,3618000000.0,113000000.0,752000000.0,40000000.0,,,1216000000.0,652000000.0,1094000000.0,921000000.0,BEP,34000000.0,23433000000.0,,,6876000000.0,,,625000000.0,762000000.0,1457000000.0,44000000.0,,,211000000.0,211000000.0,,,,236000000.0,,,,145000000.0,,34000000.0,173000000.0,863000000.0,,6876000000.0,,0.0,1732000000.0,1732000000.0,,58000000.0,58000000.0,,44000000.0,,,,38000000.0,,1644000000.0,,140000000.0,,,263000000.0,147000000.0,,31000000.0,191000000.0,,,,,,,,,,,,,,211000000.0,,686000000.0,,,,,,5079000000.0,5079000000.0,,,,,,
275432611.0,275432611.0,24283000000.0,25222000000.0,3029000000.0,29981000000.0,-1319000000.0,-1764000000.0,4793000000.0,27590000000.0,26912000000.0,0.0,,,,,,,,37885000000.0,33058000000.0,3019000000.0,,,22797000000.0,22797000000.0,4827000000.0,,,2425000000.0,2391000000.0,,1738000000.0,684000000.0,1054000000.0,231000000.0,64797000000.0,61289000000.0,794000000.0,3545000000.0,1764000000.0,205000000.0,1559000000.0,54977000000.0,,54977000000.0,,,,,3508000000.0,101000000.0,648000000.0,46000000.0,,,1247000000.0,697000000.0,1044000000.0,905000000.0,BEP,34000000.0,22119000000.0,,,6615000000.0,,,627000000.0,637000000.0,2211000000.0,85000000.0,,,209000000.0,209000000.0,,,,237000000.0,,,,135000000.0,,34000000.0,139000000.0,802000000.0,,6615000000.0,,180000000.0,1942000000.0,1942000000.0,,103000000.0,55000000.0,,85000000.0,,,,38000000.0,,1603000000.0,,160000000.0,,,262000000.0,139000000.0,,27000000.0,200000000.0,,,,,,,,,,,,,,219000000.0,,683000000.0,,,,,,4793000000.0,4793000000.0,,,,,,
49559598.0,49559598.0,863000000.0,4652000000.0,2279000000.0,7684000000.0,,2279000000.0,3032000000.0,7684000000.0,3032000000.0,3032000000.0,-22000000.0,,890000000.0,2163000000.0,1000000.0,1000000.0,,19267000000.0,,,,,4652000000.0,4652000000.0,,,,,,,,,,,22299000000.0,,,258000000.0,753000000.0,,,166000000.0,,,,,,,,,,,,,,,,3789000000.0,BFH,,,,,,,,,,,,,,,,,,,,,,,,,,175000000.0,,,,,,,83000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49300000.0,49300000.0,1702000000.0,5440000000.0,2156000000.0,8210000000.0,,2156000000.0,2918000000.0,8210000000.0,2918000000.0,2918000000.0,-19000000.0,,767000000.0,2169000000.0,1000000.0,1000000.0,,20223000000.0,,,,,5440000000.0,5292000000.0,,,,0.0,0.0,,981000000.0,273000000.0,708000000.0,422000000.0,23141000000.0,,,253000000.0,762000000.0,128000000.0,634000000.0,265000000.0,-343000000.0,608000000.0,,,,510000000.0,,,,,,,144000000.0,144000000.0,,3590000000.0,BFH,148000000.0,,,,,,148000000.0,,,,286000000.0,,,,,,,,98000000.0,,,,,0.0,,171000000.0,,,,,,,82000000.0,,,,,286000000.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
