Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Symbol,Total Unusual Items,Total Unusual Items Excluding Goodwill,Minority Interests,Special Income Charges,Gain On Sale Of Ppe,Restructuring And Mergern Acquisition,Earnings From Equity Interest,Gain On Sale Of Security,Other Operating Expenses,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Rent Expense Supplemental,Average Dilution Earnings,Other Special Charges,Impairment Of Capital Assets,Selling And Marketing Expense,Otherunder Preferred Stock Dividend,Amortization,Amortization Of Intangibles Income Statement,Preferred Stock Dividends,Earnings From Equity Interest Net Of Tax,General And Administrative Expense,Other Gand A,Net Income Discontinuous Operations,Gain On Sale Of Business,Write Off,Salaries And Wages,Total Other Finance Cost,Other Taxes,Provision For Doubtful Accounts,Depreciation Income Statement,Insurance And Claims,Rent And Landing Fees,Excise Taxes,Depletion Income Statement,Securities Amortization
14064209.282899,0.049076,1376869000.0,747627000.0,642010000.0,500145000.0,1663447000.0,1021437000.0,-181053000.0,181053000.0,,475113209.282899,747627000.0,1251170000.0,882108000.0,951908000.0,924395000.0,0.8,0.81,765228000.0,746174000.0,747627000.0,799141000.0,799141000.0,41243000.0,840384000.0,357943000.0,,-181053000.0,181053000.0,,663494000.0,751025000.0,,96673000.0,1414519000.0,500145000.0,1914664000.0,1914664000.0,PLD,286578000.0,286578000.0,-51514000.0,0.0,,,71365000.0,286578000.0,12342000.0,642010000.0,642010000.0,,19054000.0,,,,,,,1453000.0,,96673000.0,96673000.0,,,,,,,,,,,,,
13746142.63887,0.05831,1874962000.0,1216028000.0,602168000.0,538844000.0,2110704000.0,1508536000.0,-149818000.0,149818000.0,,994032142.63887,1216028000.0,1248819000.0,1411790000.0,951706000.0,924191000.0,1.31,1.31,1245253000.0,1214553000.0,1216028000.0,1279491000.0,1279491000.0,79227000.0,1358718000.0,306384000.0,,-149818000.0,149818000.0,,1202152000.0,709975000.0,,95647000.0,1912127000.0,538844000.0,2450971000.0,2450971000.0,PLD,235742000.0,235742000.0,-63463000.0,0.0,,,70642000.0,235742000.0,12160000.0,602168000.0,602168000.0,,30700000.0,,,,,,,1475000.0,,95647000.0,95647000.0,,,,,,,,,,,,,
963036.472583,0.060432,1253131000.0,464623000.0,602367000.0,484263000.0,1269067000.0,666700000.0,-136000000.0,136000000.0,,449650036.472583,464623000.0,1193591000.0,579043000.0,951624000.0,923888000.0,0.5,0.5,474913000.0,463170000.0,464623000.0,498629000.0,498629000.0,32071000.0,530700000.0,91715000.0,,-136000000.0,136000000.0,,574996000.0,709328000.0,,99777000.0,1284324000.0,484263000.0,1768587000.0,1768587000.0,PLD,15936000.0,15936000.0,-34006000.0,3275000.0,,,75779000.0,12661000.0,7184000.0,602367000.0,602367000.0,,11743000.0,-3275000.0,,,,,,1453000.0,,99777000.0,99777000.0,,,,,,,,,,,,,
0.0,0.248,3397000000.0,2148000000.0,367000000.0,3195000000.0,3397000000.0,3030000000.0,-299000000.0,299000000.0,,2148000000.0,2148000000.0,5763000000.0,3045000000.0,1555000000.0,1553000000.0,1.38,1.38,2142000000.0,2142000000.0,2148000000.0,2246000000.0,2246000000.0,676000000.0,2731000000.0,,,-299000000.0,299000000.0,,3030000000.0,2568000000.0,,2568000000.0,5598000000.0,3195000000.0,8793000000.0,8793000000.0,PM,,,-98000000.0,,,,,,,,,,,,,,6000000.0,,,,191000000.0,2568000000.0,2553000000.0,,,,15000000.0,,,,,,,,,
0.0,0.122746,3345000000.0,2196000000.0,-311000000.0,3462000000.0,3345000000.0,3345000000.0,-273000000.0,738000000.0,,2196000000.0,2196000000.0,5502000000.0,2889000000.0,,,,,2191000000.0,2191000000.0,2196000000.0,2313000000.0,2313000000.0,320000000.0,2607000000.0,,,-273000000.0,738000000.0,,3545000000.0,2040000000.0,,2040000000.0,5585000000.0,3462000000.0,9047000000.0,58451000000.0,PM,,,-117000000.0,,,,,,,,,,,,,,5000000.0,,,,26000000.0,2040000000.0,2031000000.0,,,,9000000.0,,,,,,,,,
0.0,0.332,3791000000.0,2054000000.0,429000000.0,3165000000.0,3791000000.0,3362000000.0,-261000000.0,261000000.0,,2054000000.0,2054000000.0,5779000000.0,3370000000.0,1554000000.0,1552000000.0,1.32,1.32,2048000000.0,2048000000.0,2054000000.0,2171000000.0,2171000000.0,1031000000.0,3101000000.0,,,-261000000.0,261000000.0,,3362000000.0,2614000000.0,,2614000000.0,5976000000.0,3165000000.0,9141000000.0,9141000000.0,PM,,,-117000000.0,,,,,,,,,,,,,,6000000.0,,,,101000000.0,2614000000.0,2606000000.0,,,,8000000.0,,,,,,,,,
0.0,0.247,3541000000.0,1568000000.0,981000000.0,3228000000.0,3541000000.0,2560000000.0,-297000000.0,297000000.0,,1568000000.0,1568000000.0,6407000000.0,2566000000.0,1553000000.0,1552000000.0,1.01,1.01,1563000000.0,1563000000.0,1568000000.0,1682000000.0,1682000000.0,560000000.0,2263000000.0,,,-297000000.0,297000000.0,,2560000000.0,3179000000.0,,3179000000.0,5739000000.0,3228000000.0,8967000000.0,8967000000.0,PM,,,-114000000.0,,,,,,,,,,,,,,5000000.0,,,,-21000000.0,3179000000.0,3173000000.0,,,,6000000.0,,,,,,,,,
0.0,0.173,3008000000.0,1995000000.0,299000000.0,3038000000.0,3008000000.0,2709000000.0,-230000000.0,230000000.0,,1995000000.0,1995000000.0,5310000000.0,2731000000.0,1553000000.0,1552000000.0,1.28,1.28,1989000000.0,1989000000.0,1995000000.0,2102000000.0,2102000000.0,428000000.0,2479000000.0,,,-230000000.0,230000000.0,,2709000000.0,2272000000.0,,2272000000.0,4981000000.0,3038000000.0,8019000000.0,8019000000.0,PM,,,-107000000.0,,,,,,,,,,,,,,6000000.0,,,,51000000.0,2272000000.0,2250000000.0,,,,22000000.0,,,,,,,11299000000.0,,
-24440000.0,0.188,,1330000000.0,37000000.0,,,,3264000000.0,3236000000.0,6500000000.0,1435560000.0,1330000000.0,,,400000000.0,400000000.0,3.1,3.1,1240000000.0,1240000000.0,1330000000.0,1344000000.0,1344000000.0,312000000.0,1656000000.0,,,,,,,,,1858000000.0,,,5146000000.0,5146000000.0,PNC,-130000000.0,-130000000.0,-14000000.0,-130000000.0,,,,1000000.0,,,,,,130000000.0,,64000000.0,9000000.0,,,81000000.0,,1794000000.0,,,,,1794000000.0,,,,,,,,,
0.0,0.163033,,864000000.0,43000000.0,,,,3403000000.0,3099000000.0,6502000000.0,864000000.0,864000000.0,,,401000000.0,400000000.0,1.85,1.85,740000000.0,740000000.0,864000000.0,883000000.0,883000000.0,172000000.0,1055000000.0,,,,,,,,,2057000000.0,,,5373000000.0,5373000000.0,PNC,,,-19000000.0,,,,,12000000.0,,,,,,,,74000000.0,6000000.0,,,118000000.0,,1983000000.0,,,,,1983000000.0,,,,,,,,,
0.0,0.155,,1554000000.0,49000000.0,,,,3418000000.0,2785000000.0,6203000000.0,1554000000.0,1554000000.0,,,400000000.0,400000000.0,3.6,3.6,1440000000.0,1440000000.0,1554000000.0,1570000000.0,1570000000.0,289000000.0,1859000000.0,,,,,,,,,1866000000.0,,,5234000000.0,5234000000.0,PNC,,,-16000000.0,,,,,1000000.0,,,,,,,,93000000.0,10000000.0,,,104000000.0,,1773000000.0,,,,,1773000000.0,,,,,,,,,
0.0,0.155,,1483000000.0,60000000.0,,,,3510000000.0,2434000000.0,5944000000.0,1483000000.0,1483000000.0,,,401000000.0,401000000.0,3.36,3.36,1347000000.0,1347000000.0,1483000000.0,1500000000.0,1500000000.0,275000000.0,1775000000.0,,,,,,,,,1955000000.0,,,5327000000.0,5327000000.0,PNC,,,-17000000.0,,,,,34000000.0,,,,,,,,109000000.0,9000000.0,,,127000000.0,,1846000000.0,,,,,1846000000.0,,,,,,,,,
0.0,0.172,,1677000000.0,65000000.0,,,,3585000000.0,2074000000.0,5659000000.0,1677000000.0,1677000000.0,,,402000000.0,401000000.0,3.98,3.98,1599000000.0,1599000000.0,1677000000.0,1694000000.0,1694000000.0,353000000.0,2047000000.0,,,,,,,,,1900000000.0,,,5575000000.0,5575000000.0,PNC,,,-17000000.0,,,,,-28000000.0,,,,,,,,74000000.0,10000000.0,,,68000000.0,,1826000000.0,,,,,1826000000.0,,,,,,,,,
0.0,0.13,209100000.0,133500000.0,28400000.0,627100000.0,209100000.0,180700000.0,-27300000.0,27300000.0,,133500000.0,133300000.0,836400000.0,180800000.0,167200000.0,165700000.0,0.8,0.8,133300000.0,133300000.0,133300000.0,133300000.0,133500000.0,19900000.0,153400000.0,-100000.0,-100000.0,-27300000.0,27300000.0,,180800000.0,209300000.0,24100000.0,185200000.0,390100000.0,627100000.0,1017200000.0,1017200000.0,PNR,,,,,,,,,,,,,,,,,,,,,,,,-200000.0,,,,,,,,,,,,
0.0,0.21,189600000.0,208100000.0,29000000.0,618500000.0,189600000.0,160600000.0,-26600000.0,26600000.0,,208100000.0,208000000.0,817600000.0,167000000.0,166700000.0,165300000.0,1.25,1.26,208000000.0,208000000.0,208000000.0,208000000.0,208100000.0,-74100000.0,134000000.0,-6400000.0,-6400000.0,-26600000.0,26600000.0,,167000000.0,199100000.0,23500000.0,175600000.0,366100000.0,618500000.0,984600000.0,984600000.0,PNR,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,-100000.0,0.0,,,,,,,,,,,
0.0,0.136,209100000.0,132100000.0,28700000.0,637000000.0,209100000.0,180400000.0,-27500000.0,27500000.0,,132100000.0,132100000.0,828700000.0,180100000.0,166600000.0,165200000.0,0.79,0.8,132100000.0,132100000.0,132100000.0,132100000.0,132100000.0,20800000.0,152900000.0,300000.0,300000.0,-27500000.0,27500000.0,,180100000.0,191700000.0,25500000.0,166200000.0,371800000.0,637000000.0,1008800000.0,1008800000.0,PNR,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
0.0,0.15,241900000.0,154200000.0,28600000.0,683000000.0,241900000.0,213300000.0,-31800000.0,31800000.0,,154200000.0,152900000.0,874000000.0,208500000.0,166100000.0,165000000.0,0.92,0.93,152900000.0,152900000.0,152900000.0,152900000.0,154200000.0,27300000.0,181500000.0,4800000.0,4800000.0,-31800000.0,31800000.0,,208500000.0,191000000.0,25900000.0,165100000.0,399500000.0,683000000.0,1082500000.0,1082500000.0,PNR,,,,,,,,,,,,,,,,,,,,,,,,-1300000.0,,,,,,,,,,,,
0.0,0.146,211400000.0,128500000.0,28500000.0,646800000.0,211400000.0,182900000.0,-32400000.0,32400000.0,,128500000.0,129700000.0,845000000.0,183600000.0,165800000.0,164800000.0,0.79,0.79,129700000.0,129700000.0,129700000.0,129700000.0,128500000.0,22000000.0,150500000.0,-700000.0,-700000.0,-32400000.0,32400000.0,,183600000.0,198200000.0,24900000.0,173300000.0,381800000.0,646800000.0,1028600000.0,1028600000.0,PNR,,,,,,,,,,,,,,,,,,,,,,,,1200000.0,,,,,,,,,,,,
5046856.33904,0.155274,305602000.0,16862000.0,226413000.0,599323000.0,338105000.0,111692000.0,-79073000.0,86633000.0,7560000.0,-10594143.66096,16862000.0,873352000.0,66792000.0,114227000.0,113621000.0,0.15,0.15,16862000.0,16862000.0,16862000.0,21168000.0,21168000.0,3891000.0,25059000.0,25772000.0,-6731000.0,-79073000.0,86633000.0,7560000.0,78360000.0,257910000.0,,-11568000.0,336270000.0,615442000.0,951712000.0,951712000.0,PNW,32503000.0,32503000.0,-4306000.0,33280000.0,,,,-777000.0,20000.0,210294000.0,210294000.0,,,-10292000.0,,,,,,,,-11568000.0,,,22988000.0,,-11568000.0,,59164000.0,,,,,,,
4648022.206506,0.394201,299785000.0,-23000.0,217912000.0,642953000.0,311576000.0,93664000.0,-81298000.0,86594000.0,5296000.0,-7165977.793494,-23000.0,917194000.0,74380000.0,114060000.0,113534000.0,-0.000203,-0.000203,-23000.0,-23000.0,-23000.0,4283000.0,4283000.0,2787000.0,7070000.0,13988000.0,2197000.0,-81298000.0,86594000.0,5296000.0,74380000.0,259927000.0,,,334307000.0,657267000.0,991574000.0,991574000.0,PNW,11791000.0,11791000.0,-4306000.0,12829000.0,,,,-1038000.0,265000.0,203598000.0,203598000.0,,,-13047000.0,,,,,,,,,,,-218000.0,,,,56064000.0,,,,,,,
2175844.124335,0.124128,749425000.0,398214000.0,219572000.0,848405000.0,766954000.0,547382000.0,-78302000.0,87817000.0,9515000.0,382860844.124335,398214000.0,1121496000.0,516263000.0,113838000.0,113464000.0,3.5,3.51,398214000.0,398214000.0,398214000.0,402520000.0,402520000.0,57045000.0,459565000.0,21604000.0,4075000.0,-78302000.0,87817000.0,9515000.0,516263000.0,256957000.0,,,773220000.0,864539000.0,1637759000.0,1637759000.0,PNW,17529000.0,17529000.0,-4306000.0,18399000.0,,,,-870000.0,350000.0,203438000.0,203438000.0,,,-11976000.0,,,,,,,,,,,6423000.0,,,,53169000.0,,,,,,,
1578848.548863,0.125305,403661000.0,106663000.0,207880000.0,672213000.0,416261000.0,208381000.0,-75109000.0,81515000.0,6406000.0,95641848.548863,106663000.0,938423000.0,183280000.0,113717000.0,113411000.0,0.94,0.94,106663000.0,106663000.0,106663000.0,110969000.0,110969000.0,15897000.0,126866000.0,18695000.0,6095000.0,-75109000.0,81515000.0,6406000.0,183280000.0,253431000.0,,,436711000.0,684992000.0,1121703000.0,1121703000.0,PNW,12600000.0,12600000.0,-4306000.0,13034000.0,,,,-434000.0,688000.0,195101000.0,195101000.0,,,-13034000.0,,,,,,,,,,,,,,,57642000.0,,,,,,,
2940000.0,0.21,272361000.0,-3297000.0,208772000.0,627718000.0,286361000.0,77589000.0,-69371000.0,75397000.0,6026000.0,-14357000.0,-3297000.0,884373000.0,50717000.0,113358000.0,113358000.0,-0.03,-0.03,-3297000.0,-3297000.0,-3297000.0,1009000.0,1009000.0,1183000.0,2192000.0,10981000.0,-3019000.0,-69371000.0,75397000.0,6026000.0,60582000.0,239789000.0,,-9865000.0,300371000.0,644584000.0,944955000.0,944955000.0,PNW,14000000.0,14000000.0,-4306000.0,15061000.0,,,,-1061000.0,610000.0,191906000.0,191906000.0,,,-15061000.0,,,,,,,,-9865000.0,,,0.0,,-9865000.0,,57138000.0,,,,,,,
0.0,0.24,734000000.0,400000000.0,141000000.0,2445000000.0,734000000.0,593000000.0,-13000000.0,55000000.0,42000000.0,400000000.0,400000000.0,3759000000.0,,236900000.0,235600000.0,1.69,1.7,400000000.0,400000000.0,400000000.0,409000000.0,409000000.0,129000000.0,538000000.0,-1000000.0,-1000000.0,-13000000.0,55000000.0,42000000.0,552000000.0,1314000000.0,109000000.0,1064000000.0,1866000000.0,2445000000.0,4311000000.0,4311000000.0,PPG,,,-9000000.0,,,,,,,141000000.0,141000000.0,,,,,,,38000000.0,38000000.0,,,1064000000.0,1064000000.0,,,,0.0,,,,103000000.0,,,,,
-42210000.0,0.21,600000000.0,90000000.0,150000000.0,2531000000.0,399000000.0,249000000.0,-13000000.0,57000000.0,44000000.0,248790000.0,90000000.0,3945000000.0,,237300000.0,236200000.0,0.38,0.38,90000000.0,90000000.0,90000000.0,103000000.0,103000000.0,89000000.0,192000000.0,-200000000.0,-20000000.0,-13000000.0,57000000.0,44000000.0,405000000.0,1414000000.0,111000000.0,1153000000.0,1819000000.0,2531000000.0,4350000000.0,4350000000.0,PPG,-201000000.0,-201000000.0,-13000000.0,-181000000.0,,,,,,150000000.0,150000000.0,,,,,,,46000000.0,46000000.0,,,1153000000.0,1114000000.0,0.0,,160000000.0,39000000.0,,,,104000000.0,,,,,
0.0,0.217,763000000.0,426000000.0,142000000.0,2752000000.0,763000000.0,621000000.0,-25000000.0,64000000.0,39000000.0,426000000.0,426000000.0,4049000000.0,,237500000.0,236200000.0,1.79,1.8,426000000.0,426000000.0,426000000.0,436000000.0,436000000.0,121000000.0,557000000.0,-13000000.0,-13000000.0,-25000000.0,64000000.0,39000000.0,595000000.0,1297000000.0,108000000.0,1047000000.0,1892000000.0,2752000000.0,4644000000.0,4644000000.0,PPG,0.0,0.0,-10000000.0,0.0,,,,,,142000000.0,142000000.0,,,,,,,40000000.0,40000000.0,,,1047000000.0,1047000000.0,0.0,,0.0,0.0,,,,102000000.0,,,,,
0.0,0.231,846000000.0,490000000.0,133000000.0,2866000000.0,846000000.0,713000000.0,-35000000.0,67000000.0,32000000.0,490000000.0,490000000.0,4178000000.0,,237300000.0,236000000.0,2.06,2.08,490000000.0,490000000.0,490000000.0,497000000.0,497000000.0,149000000.0,646000000.0,-13000000.0,-13000000.0,-35000000.0,67000000.0,32000000.0,694000000.0,1312000000.0,110000000.0,1069000000.0,2006000000.0,2866000000.0,4872000000.0,4872000000.0,PPG,0.0,0.0,-7000000.0,0.0,,,,,,133000000.0,133000000.0,,,,,,,40000000.0,40000000.0,,,1069000000.0,1069000000.0,0.0,,0.0,0.0,,,,93000000.0,,,,,
0.0,0.227,545000000.0,264000000.0,133000000.0,2596000000.0,545000000.0,412000000.0,-34000000.0,59000000.0,25000000.0,264000000.0,264000000.0,4015000000.0,,236900000.0,235800000.0,1.11,1.12,264000000.0,264000000.0,264000000.0,273000000.0,273000000.0,80000000.0,353000000.0,22000000.0,22000000.0,-34000000.0,59000000.0,25000000.0,365000000.0,1419000000.0,104000000.0,1182000000.0,1784000000.0,2596000000.0,4380000000.0,4380000000.0,PPG,0.0,0.0,-9000000.0,0.0,,,,,,133000000.0,133000000.0,,,,,,,41000000.0,41000000.0,,,1182000000.0,992000000.0,,,0.0,190000000.0,,,,92000000.0,,,,,
1878865.979381,0.208763,898000000.0,307000000.0,340000000.0,1331000000.0,907000000.0,567000000.0,-170000000.0,179000000.0,9000000.0,299878865.979381,307000000.0,1751000000.0,545000000.0,738820000.0,737512000.0,0.42,0.42,307000000.0,307000000.0,307000000.0,307000000.0,307000000.0,81000000.0,388000000.0,5000000.0,-4000000.0,-170000000.0,179000000.0,9000000.0,553000000.0,396000000.0,,-8000000.0,949000000.0,1355000000.0,2304000000.0,2304000000.0,PPL,9000000.0,9000000.0,,9000000.0,,,,,,316000000.0,316000000.0,,,-9000000.0,,,,,,,,-8000000.0,,,,,-8000000.0,,88000000.0,,316000000.0,,,,,
-12677165.354331,0.110236,748000000.0,113000000.0,334000000.0,1214000000.0,633000000.0,299000000.0,-162000000.0,172000000.0,10000000.0,215322834.645669,113000000.0,1631000000.0,390000000.0,738600000.0,737128000.0,0.15,0.15,113000000.0,113000000.0,113000000.0,113000000.0,113000000.0,14000000.0,127000000.0,-111000000.0,4000000.0,-162000000.0,172000000.0,10000000.0,400000000.0,397000000.0,,-10000000.0,797000000.0,1234000000.0,2031000000.0,2031000000.0,PPL,-115000000.0,-115000000.0,,-115000000.0,,,,,,314000000.0,314000000.0,,,115000000.0,,,,,,,,-10000000.0,,,,,-10000000.0,,93000000.0,,314000000.0,,,,,
1409722.222222,0.201389,782000000.0,230000000.0,336000000.0,1170000000.0,789000000.0,453000000.0,-161000000.0,165000000.0,4000000.0,224409722.222222,230000000.0,1593000000.0,437000000.0,738184000.0,737107000.0,0.31,0.31,230000000.0,230000000.0,230000000.0,230000000.0,230000000.0,58000000.0,288000000.0,-1000000.0,-8000000.0,-161000000.0,165000000.0,4000000.0,450000000.0,401000000.0,,-13000000.0,851000000.0,1192000000.0,2043000000.0,2043000000.0,PPL,7000000.0,7000000.0,,7000000.0,,,,,,314000000.0,314000000.0,,,-7000000.0,,,,,,,,-13000000.0,,,,,-13000000.0,,100000000.0,,314000000.0,,,,,
1820689.655172,0.227586,637000000.0,112000000.0,335000000.0,1094000000.0,645000000.0,310000000.0,-157000000.0,165000000.0,8000000.0,105820689.655172,112000000.0,1519000000.0,305000000.0,738177000.0,737075000.0,0.15,0.15,112000000.0,112000000.0,112000000.0,112000000.0,112000000.0,33000000.0,145000000.0,-2000000.0,-10000000.0,-157000000.0,165000000.0,8000000.0,304000000.0,403000000.0,,1000000.0,707000000.0,1116000000.0,1823000000.0,1823000000.0,PPL,8000000.0,8000000.0,,8000000.0,,,,,,313000000.0,313000000.0,,,-8000000.0,,,,,,,,1000000.0,,,,,1000000.0,,89000000.0,,313000000.0,,,,,
1302197.802198,0.217033,852000000.0,285000000.0,330000000.0,1477000000.0,858000000.0,528000000.0,-155000000.0,164000000.0,9000000.0,280302197.802198,285000000.0,1900000000.0,498000000.0,737698000.0,736829000.0,0.39,0.39,285000000.0,285000000.0,285000000.0,285000000.0,285000000.0,79000000.0,364000000.0,4000000.0,-2000000.0,-155000000.0,164000000.0,9000000.0,515000000.0,406000000.0,,-17000000.0,921000000.0,1494000000.0,2415000000.0,2415000000.0,PPL,6000000.0,6000000.0,,6000000.0,,,,,,313000000.0,313000000.0,,,-6000000.0,,,,,,,,-17000000.0,,,,,-17000000.0,,110000000.0,,313000000.0,,,,,
-17720000.0,0.4,70100000.0,4100000.0,81400000.0,724400000.0,25800000.0,-55600000.0,-43000000.0,43000000.0,,30680000.0,2000000.0,1093000000.0,-55200000.0,137600000.0,136600000.0,0.01,0.01,2000000.0,2000000.0,2000000.0,2000000.0,4100000.0,-102700000.0,-98600000.0,-44700000.0,-400000.0,-43000000.0,43000000.0,,-10900000.0,368600000.0,29000000.0,305600000.0,357700000.0,724400000.0,1082100000.0,1082100000.0,PRGO,-44300000.0,-44300000.0,,-44300000.0,,44300000.0,,,34000000.0,,,,,,,175200000.0,,,,,,130400000.0,130400000.0,-2100000.0,,,,,,,,,,,,
-21693000.0,0.21,177600000.0,-27700000.0,85900000.0,729600000.0,74300000.0,-11600000.0,-42700000.0,42700000.0,,53907000.0,-32300000.0,1066000000.0,-15600000.0,135500000.0,135500000.0,-0.24,-0.24,-32300000.0,-32300000.0,-32300000.0,-32300000.0,-27700000.0,-26600000.0,-54300000.0,-102500000.0,800000.0,-42700000.0,42700000.0,,90900000.0,336400000.0,29600000.0,306800000.0,427300000.0,729600000.0,1156900000.0,1156900000.0,PRGO,-103300000.0,-103300000.0,,-103300000.0,,16500000.0,,,0.0,,,,,,,178100000.0,,,,,,128700000.0,128700000.0,-4600000.0,,,,,,,,,,,,
-3053500.0,0.197,169200000.0,15400000.0,91000000.0,712600000.0,153700000.0,62700000.0,-43500000.0,43500000.0,,27846500.0,14200000.0,1046200000.0,62100000.0,136900000.0,135500000.0,0.1,0.1,14200000.0,14200000.0,14200000.0,14200000.0,15400000.0,3800000.0,19200000.0,-14900000.0,600000.0,-43500000.0,43500000.0,,77600000.0,333600000.0,29600000.0,304000000.0,411200000.0,712600000.0,1123800000.0,1123800000.0,PRGO,-15500000.0,-15500000.0,,-15500000.0,,15500000.0,,,,,,,,,,178000000.0,,,,,,126000000.0,126000000.0,-1200000.0,,,,,,,,,,,,
-1407000.0,0.21,167100000.0,8900000.0,93900000.0,765100000.0,160400000.0,66500000.0,-44000000.0,44000000.0,,14193000.0,8400000.0,1129600000.0,56800000.0,136600000.0,135300000.0,0.06,0.06,8400000.0,8400000.0,8400000.0,8400000.0,8900000.0,13600000.0,22500000.0,3000000.0,9700000.0,-44000000.0,44000000.0,,63500000.0,364500000.0,32200000.0,332300000.0,428000000.0,765100000.0,1193100000.0,1193100000.0,PRGO,-6700000.0,-6700000.0,,-6700000.0,,6700000.0,,,,,,,,,,199700000.0,,,,,,132600000.0,132600000.0,-500000.0,,,,,,,,,,,,
-714000.0,0.21,140100000.0,-1100000.0,88700000.0,767900000.0,136700000.0,48000000.0,-43700000.0,43700000.0,,1586000.0,-3000000.0,1129800000.0,48500000.0,134900000.0,134900000.0,-0.02,-0.02,-3000000.0,-3000000.0,-3000000.0,-3000000.0,-1100000.0,5400000.0,4300000.0,-3900000.0,-500000.0,-43700000.0,43700000.0,,51900000.0,361900000.0,31100000.0,331500000.0,413800000.0,767900000.0,1181700000.0,1181700000.0,PRGO,-3400000.0,-3400000.0,,-3400000.0,,3400000.0,,,-700000.0,,,,,,,196500000.0,,,,,,135000000.0,135000000.0,-1900000.0,,,,,,,,,,,,
0.0,0.207914,,1138000000.0,397000000.0,,,,,,,1138000000.0,1138000000.0,22172000000.0,,360500000.0,359000000.0,3.12,3.13,1123000000.0,1123000000.0,1138000000.0,1151000000.0,1151000000.0,289000000.0,1390000000.0,1338000000.0,,,,,,,,3594000000.0,,,23562000000.0,23562000000.0,PRU,,,-13000000.0,,,,,,53000000.0,,,,,,,,15000000.0,,,,50000000.0,3594000000.0,3594000000.0,,,,,,,,,,,,,
0.0,0.216005,,1317000000.0,-71000000.0,,,,,,,1317000000.0,1317000000.0,13891000000.0,,361000000.0,360300000.0,3.61,3.616431,1305000000.0,1305000000.0,1317000000.0,1326000000.0,1326000000.0,359000000.0,1662000000.0,1805000000.0,,,,,,,,3538000000.0,,,15553000000.0,15553000000.0,PRU,,,-9000000.0,,,,,,158000000.0,,,,0.0,,,,12000000.0,,,,23000000.0,3538000000.0,3538000000.0,,,,,,,,,,,,,
0.0,0.23724,,-802000000.0,-45000000.0,,,,,,,-802000000.0,-802000000.0,9464000000.0,,362600000.0,362600000.0,-2.23,-2.23,-807000000.0,-807000000.0,-802000000.0,-791000000.0,-791000000.0,-251000000.0,-1058000000.0,197000000.0,,,,,,,,3066000000.0,,,8406000000.0,8406000000.0,PRU,,,-11000000.0,,,,,,90000000.0,,,,0.0,,,,5000000.0,,,,16000000.0,3066000000.0,3066000000.0,,,,,,,,,,,,,
0.0,0.198068,,511000000.0,5000000.0,,,,,,,511000000.0,511000000.0,12877000000.0,,366100000.0,364800000.0,1.38,1.38,505000000.0,505000000.0,511000000.0,496000000.0,496000000.0,123000000.0,621000000.0,1044000000.0,,,,,,,,3143000000.0,,,13498000000.0,13498000000.0,PRU,,,15000000.0,,,,,,-12000000.0,,,,0.0,,,,6000000.0,,,,-2000000.0,3143000000.0,3143000000.0,,,,,,,,,,,,,
0.0,0.206822,,1462000000.0,41000000.0,,,,,,,1462000000.0,1462000000.0,15216000000.0,,367700000.0,366500000.0,3.93,3.94,1444000000.0,1444000000.0,1462000000.0,1477000000.0,1477000000.0,382000000.0,1847000000.0,1019000000.0,,,,,,,,3204000000.0,,,17063000000.0,17063000000.0,PRU,,,-15000000.0,,,,,,18000000.0,,,,,,,,18000000.0,,,,12000000.0,3204000000.0,3204000000.0,,,,,,,,,,,,,
103186.113536,0.002882,830354000.0,508948000.0,285203000.0,324483000.0,866157000.0,580954000.0,-59138000.0,67778000.0,8640000.0,473248186.113536,508948000.0,631022000.0,,176350000.0,175700000.0,2.6,2.61,459209000.0,459209000.0,508948000.0,511697000.0,511697000.0,1479000.0,513176000.0,46116000.0,4223000.0,-59138000.0,67778000.0,8640000.0,526198000.0,306539000.0,,21336000.0,832737000.0,324483000.0,1157220000.0,1157220000.0,PSA,35803000.0,35803000.0,-2749000.0,-3717000.0,,3717000.0,6090000.0,39520000.0,,285203000.0,285203000.0,,,,,,1061000.0,,,48678000.0,,21336000.0,15298000.0,,,,6038000.0,,,,,,,,,
